Temperature,Pressure,VibrationX,VibrationY,VibrationZ,Frequency,Target,flag_high_values,Temperature_RollMean_10,Temperature_RollStd_10,Temperature_RollMean_30,Temperature_RollStd_30,Pressure_RollMean_3,Pressure_RollStd_3,Pressure_RollMean_7,Pressure_RollStd_7,Frequency_RollMean_5,Frequency_RollStd_5,Pressure_Slope_3,Pressure_Slope_5,Temperature_Slope_10,Temperature_Lag1,Temperature_Lag2,Temperature_Lag3,Pressure_Lag1,Pressure_Lag2,Pressure_Lag3,Pressure_Lag4,Pressure_Lag5,VibrationX_Lag1,VibrationX_Lag2,VibrationX_Lag3,VibrationX_Lag4,VibrationX_Lag5,VibrationX_Lag6,VibrationX_Lag7,VibrationX_Lag8,VibrationY_Lag1,VibrationY_Lag2,VibrationY_Lag3,VibrationY_Lag4,VibrationY_Lag5,VibrationY_Lag6,VibrationY_Lag7,VibrationY_Lag8,VibrationZ_Lag1,VibrationZ_Lag2,VibrationZ_Lag3,VibrationZ_Lag4,VibrationZ_Lag5,VibrationZ_Lag6,VibrationZ_Lag7,VibrationZ_Lag8,Frequency_Lag1,Frequency_Lag2,Frequency_Lag3,Frequency_Lag4,Frequency_Lag5,Frequency_Lag6,Frequency_Lag7,Frequency_Lag8,Target_Lag1,Target_Lag2,Target_Lag3,Target_Lag4,Target_Lag5,Target_Lag6,Target_Lag7,Target_Lag8,Target_Lag9,Target_Lag10,Preset_1_2,Preset_1_3,Preset_2_2,Preset_2_3,Preset_2_4,Preset_2_5,Preset_2_6,Preset_2_7,Preset_2_8
79.538,99.5124,119.3144,137.7549,149.1898,109.7319,0,0,76.72952000000001,16.46547742883732,69.99696333333333,22.316477288046997,68.11796666666665,15.416349143144327,94.34960000000001,34.952579199013805,74.33635999999998,33.42319606610055,-7.013866666666668,-10.99188,1.5731400000000009,81.5463,80.3569,76.8674,80.413,73.1189,50.822,101.4546,145.6189,88.9775,149.3957,101.4046,200.7496,151.0231,128.2859,99.3876,81.9996,111.0316,75.0278,100.3279,50.4818,104.4367,93.4023,54.0781,35.1841,129.1666,149.7679,200.2427,100.0008,108.0424,89.2787,79.823,60.363,110.7121,48.9238,50.4154,50.4567,111.1738,71.3801,50.3043,29.8754,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,True,False
79.5463,91.1275,79.6261,131.7292,110.2146,110.2297,0,0,75.09977,15.115465811034458,72.01883666666666,20.170276785656323,84.34809999999997,13.629672394081794,98.04459999999999,33.74561452984175,74.04798000000001,33.02980317875055,16.23013333333333,-9.2213,-1.62975,79.538,81.5463,80.3569,99.5124,80.413,73.1189,50.822,101.4546,119.3144,88.9775,149.3957,101.4046,200.7496,151.0231,128.2859,99.3876,137.7549,111.0316,75.0278,100.3279,50.4818,104.4367,93.4023,54.0781,149.1898,129.1666,149.7679,200.2427,100.0008,108.0424,89.2787,79.823,109.7319,110.7121,48.9238,50.4154,50.4567,111.1738,71.3801,50.3043,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,False
80.3167,131.7066,98.982,160.7635,120.5794,108.8338,0,0,73.43055999999999,13.339011668718886,73.32109666666665,19.3063821292067,90.35096666666664,9.57334962817766,91.7239,29.46020445765211,86.00258,33.173323832667094,6.002866666666667,-2.0654200000000005,-1.6692099999999996,79.5463,79.538,81.5463,91.1275,99.5124,80.413,73.1189,50.822,79.6261,119.3144,88.9775,149.3957,101.4046,200.7496,151.0231,128.2859,131.7292,137.7549,111.0316,75.0278,100.3279,50.4818,104.4367,93.4023,110.2146,149.1898,129.1666,149.7679,200.2427,100.0008,108.0424,89.2787,110.2297,109.7319,110.7121,48.9238,50.4154,50.4567,111.1738,71.3801,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,True,False,False,False,False,False,True,False,False
98.1231,100.9135,89.692,149.0279,137.8651,88.7797,0,0,77.3631,7.006566102354432,72.67509333333334,18.70837583683751,107.44883333333331,21.4220930290047,89.73642857142859,25.40904319218611,97.68626,27.267897751073477,17.097866666666672,16.176920000000003,3.9325399999999995,80.3167,79.5463,79.538,131.7066,91.1275,99.5124,80.413,73.1189,98.982,79.6261,119.3144,88.9775,149.3957,101.4046,200.7496,151.0231,160.7635,131.7292,137.7549,111.0316,75.0278,100.3279,50.4818,104.4367,120.5794,110.2146,149.1898,129.1666,149.7679,200.2427,100.0008,108.0424,108.8338,110.2297,109.7319,110.7121,48.9238,50.4154,50.4567,111.1738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,False,False,False,False,True,False
100.2071,147.4225,89.9045,180.8705,157.0836,90.2143,0,0,81.39867,6.018080223431823,73.71016333333334,19.239103993034966,107.91586666666664,21.17641833274295,89.65912857142858,25.368242655974015,105.65744,9.460493431528676,0.4670333333333332,5.5589200000000005,4.035569999999999,98.1231,80.3167,79.5463,100.9135,131.7066,91.1275,99.5124,80.413,89.692,98.982,79.6261,119.3144,88.9775,149.3957,101.4046,200.7496,149.0279,160.7635,131.7292,137.7549,111.0316,75.0278,100.3279,50.4818,137.8651,120.5794,110.2146,149.1898,129.1666,149.7679,200.2427,100.0008,88.7797,108.8338,110.2297,109.7319,110.7121,48.9238,50.4154,50.4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,False,False,False,True,False
99.9621,149.3642,140.369,98.8156,91.7006,89.3296,0,1,83.58374,8.318065543301557,74.89524333333334,19.750254777521757,126.68086666666666,23.658302282778745,103.45920000000001,26.94586281107612,101.55788,11.033049989100821,18.765000000000004,13.401900000000003,2.1850700000000005,100.2071,98.1231,80.3167,147.4225,100.9135,131.7066,91.1275,99.5124,89.9045,89.692,98.982,79.6261,119.3144,88.9775,149.3957,101.4046,180.8705,149.0279,160.7635,131.7292,137.7549,111.0316,75.0278,100.3279,157.0836,137.8651,120.5794,110.2146,149.1898,129.1666,149.7679,200.2427,90.2143,88.7797,108.8338,110.2297,109.7319,110.7121,48.9238,50.4154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,True,False,False,False,False,False
99.6669,179.6444,158.5565,147.3638,91.4944,90.0487,0,1,85.5326,9.679924585794051,76.06859666666666,20.168647705158968,132.56673333333333,27.42969075770514,114.35138571428573,28.02598315036898,97.47742000000001,11.026992200822404,5.885866666666668,9.970360000000003,1.9488600000000005,99.9621,100.2071,98.1231,149.3642,147.4225,100.9135,131.7066,91.1275,140.369,89.9045,89.692,98.982,79.6261,119.3144,88.9775,149.3957,98.8156,180.8705,149.0279,160.7635,131.7292,137.7549,111.0316,75.0278,91.7006,157.0836,137.8651,120.5794,110.2146,149.1898,129.1666,149.7679,89.3296,90.2143,88.7797,108.8338,110.2297,109.7319,110.7121,48.9238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False
104.0168,151.9667,90.736,149.7395,90.3179,95.057,0,1,87.61308,10.302682260330377,76.22486333333333,20.33767009958716,158.81036666666665,18.068903077479202,128.52730000000003,32.70423585725056,93.44122,8.623933433010642,26.24363333333333,17.70338,2.08048,99.6669,99.9621,100.2071,179.6444,149.3642,147.4225,100.9135,131.7066,158.5565,140.369,89.9045,89.692,98.982,79.6261,119.3144,88.9775,147.3638,98.8156,180.8705,149.0279,160.7635,131.7292,137.7549,111.0316,91.4944,91.7006,157.0836,137.8651,120.5794,110.2146,149.1898,129.1666,90.0487,89.3296,90.2143,88.7797,108.8338,110.2297,109.7319,110.7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
106.7484,179.3932,97.5787,180.6042,99.0204,111.8689,0,1,90.32802000000001,10.724897072574894,78.05024666666667,20.291052550998934,160.3251,16.78153050022567,136.02077142857144,30.90813946205307,90.68586,2.5103831247439388,1.5147333333333297,4.052019999999999,2.71494,104.0168,99.6669,99.9621,151.9667,179.6444,149.3642,147.4225,100.9135,90.736,158.5565,140.369,89.9045,89.692,98.982,79.6261,119.3144,149.7395,147.3638,98.8156,180.8705,149.0279,160.7635,131.7292,137.7549,90.3179,91.4944,91.7006,157.0836,137.8651,120.5794,110.2146,149.1898,95.057,90.0487,89.3296,90.2143,88.7797,108.8338,110.2297,109.7319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False,False
100.4296,100.5647,98.9292,99.3552,99.0485,99.9997,0,1,92.96717,11.233705597298215,78.94877000000001,20.956774175054697,170.33476666666664,15.907708199591148,148.63015714285714,27.339422067828494,95.3037,9.535114054115892,10.009666666666666,15.695940000000002,2.6391500000000008,106.7484,104.0168,99.6669,179.3932,151.9667,179.6444,149.3642,147.4225,97.5787,90.736,158.5565,140.369,89.9045,89.692,98.982,79.6261,180.6042,149.7395,147.3638,98.8156,180.8705,149.0279,160.7635,131.7292,99.0204,90.3179,91.4944,91.7006,157.0836,137.8651,120.5794,110.2146,111.8689,95.057,90.0487,89.3296,90.2143,88.7797,108.8338,110.2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False
52.0055,148.171,50.5909,149.2464,50.7992,149.4957,0,0,94.8555,10.673742242218717,79.57652333333334,21.317789106133237,143.97486666666666,40.01731066780143,144.1813142857143,32.583226662984714,97.26078,9.228667470279666,-26.359899999999996,-9.371560000000002,1.8883299999999992,100.4296,106.7484,104.0168,100.5647,179.3932,151.9667,179.6444,149.3642,98.9292,97.5787,90.736,158.5565,140.369,89.9045,89.692,98.982,99.3552,180.6042,149.7395,147.3638,98.8156,180.8705,149.0279,160.7635,99.0485,99.0204,90.3179,91.4944,91.7006,157.0836,137.8651,120.5794,99.9997,111.8689,95.057,90.0487,89.3296,90.2143,88.7797,108.8338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False
48.092,179.8189,20.1205,180.3946,20.5226,150.5588,0,0,92.10225,16.835979327370843,78.93638,21.85915858125088,142.7096333333333,39.69701496918042,150.9323857142857,26.44105091087416,109.29400000000001,23.88652625686699,-1.265233333333337,-0.23864000000000374,-2.75325,52.0055,100.4296,106.7484,148.171,100.5647,179.3932,151.9667,179.6444,50.5909,98.9292,97.5787,90.736,158.5565,140.369,89.9045,89.692,149.2464,99.3552,180.6042,149.7395,147.3638,98.8156,180.8705,149.0279,50.7992,99.0485,99.0204,90.3179,91.4944,91.7006,157.0836,137.8651,149.4957,99.9997,111.8689,95.057,90.0487,89.3296,90.2143,88.7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
48.1714,69.9234,161.1887,71.1894,160.2396,90.4706,0,0,88.95682000000001,21.682980332806686,77.58534666666667,22.483440681175825,142.85153333333332,39.89397947840419,155.56044285714287,28.48085339035453,121.39602,26.843864536556467,0.14190000000000205,0.034900000000004636,-3.14543,48.092,52.0055,100.4296,179.8189,148.171,100.5647,179.3932,151.9667,20.1205,50.5909,98.9292,97.5787,90.736,158.5565,140.369,89.9045,180.3946,149.2464,99.3552,180.6042,149.7395,147.3638,98.8156,180.8705,20.5226,50.7992,99.0485,99.0204,90.3179,91.4944,91.7006,157.0836,150.5588,149.4957,99.9997,111.8689,95.057,90.0487,89.3296,90.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False
50.9625,94.1643,89.448,92.8533,89.8458,178.0903,0,0,85.74229,25.203243849351665,75.48906333333335,22.18453209526513,132.63776666666664,56.570453713960354,144.21175714285715,43.321886444646736,120.47873999999999,28.021433170218007,-10.213766666666666,-16.40866,-3.21453,48.1714,48.092,52.0055,69.9234,179.8189,148.171,100.5647,179.3932,161.1887,20.1205,50.5909,98.9292,97.5787,90.736,158.5565,140.369,71.1894,180.3946,149.2464,99.3552,180.6042,149.7395,147.3638,98.8156,160.2396,20.5226,50.7992,99.0485,99.0204,90.3179,91.4944,91.7006,90.4706,150.5588,149.4957,99.9997,111.8689,95.057,90.0487,89.3296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False
56.2535,66.7037,63.8347,46.0943,56.8631,31.133,0,0,81.02623000000001,26.978939567581552,75.98561999999998,21.42542159540772,114.6355333333333,57.73697927414739,132.0003142857143,43.71528241700037,133.72302,37.110344261634005,-18.002233333333333,-17.04578,-4.71606,50.9625,48.1714,48.092,94.1643,69.9234,179.8189,148.171,100.5647,89.448,161.1887,20.1205,50.5909,98.9292,97.5787,90.736,158.5565,92.8533,71.1894,180.3946,149.2464,99.3552,180.6042,149.7395,147.3638,89.8458,160.2396,20.5226,50.7992,99.0485,99.0204,90.3179,91.4944,178.0903,90.4706,150.5588,149.4957,99.9997,111.8689,95.057,90.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False
75.3908,88.5555,85.2773,55.5061,63.4964,35.4538,0,0,76.63086999999999,27.08701842441416,75.99111333333333,21.420164729875133,76.93046666666663,15.011508103562093,119.81988571428573,48.80677360467601,119.94967999999999,59.05005508648569,-37.705066666666674,-6.772200000000001,-4.395359999999999,56.2535,50.9625,48.1714,66.7037,94.1643,69.9234,179.8189,148.171,63.8347,89.448,161.1887,20.1205,50.5909,98.9292,97.5787,90.736,46.0943,92.8533,71.1894,180.3946,149.2464,99.3552,180.6042,149.7395,56.8631,89.8458,160.2396,20.5226,50.7992,99.0485,99.0204,90.3179,31.133,178.0903,90.4706,150.5588,149.4957,99.9997,111.8689,95.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False
92.3682,110.0916,105.2756,76.6836,83.9271,54.3936,0,0,74.17374,25.820267031160654,76.60229666666667,21.12072789048189,83.14116666666662,14.508872877426162,106.84307142857143,41.91719013772728,97.1413,66.35719906475859,6.210699999999998,-11.9231,-2.4571300000000007,75.3908,56.2535,50.9625,88.5555,66.7037,94.1643,69.9234,179.8189,85.2773,63.8347,89.448,161.1887,20.1205,50.5909,98.9292,97.5787,55.5061,46.0943,92.8533,71.1894,180.3946,149.2464,99.3552,180.6042,63.4964,56.8631,89.8458,160.2396,20.5226,50.7992,99.0485,99.0204,35.4538,31.133,178.0903,90.4706,150.5588,149.4957,99.9997,111.8689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False
44.6602,58.778,44.4288,58.2734,43.2154,59.509,0,0,73.44387,25.11304612653435,76.38444,20.91546829250769,88.45026666666665,21.694141424433333,108.20405714285714,41.83394552580705,77.90826,60.699050407959454,5.309100000000001,-13.945460000000002,-0.7298699999999997,92.3682,75.3908,56.2535,110.0916,88.5555,66.7037,94.1643,69.9234,105.2756,85.2773,63.8347,89.448,161.1887,20.1205,50.5909,98.9292,76.6836,55.5061,46.0943,92.8533,71.1894,180.3946,149.2464,99.3552,83.9271,63.4964,56.8631,89.8458,160.2396,20.5226,50.7992,99.0485,54.3936,35.4538,31.133,178.0903,90.4706,150.5588,149.4957,99.9997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False
63.3483,79.698,51.9418,77.8918,51.2881,80.5496,0,0,67.50820999999999,24.077330936678443,76.50334,20.717125407616148,85.80836666666663,25.766867143743216,95.43362857142857,41.24008097226587,71.71594,60.67638570537968,-2.6418999999999997,-2.2290800000000006,-5.93566,44.6602,92.3682,75.3908,58.778,110.0916,88.5555,66.7037,94.1643,44.4288,105.2756,85.2773,63.8347,89.448,161.1887,20.1205,50.5909,58.2734,76.6836,55.5061,46.0943,92.8533,71.1894,180.3946,149.2464,43.2154,83.9271,63.4964,56.8631,89.8458,160.2396,20.5226,50.7992,59.509,54.3936,35.4538,31.133,178.0903,90.4706,150.5588,149.4957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
77.1051,103.2331,70.2176,104.5362,68.5253,106.9268,0,0,63.1682,19.738896336590543,77.09725,20.043028394255423,82.85586666666663,25.802140950962052,81.13064285714286,17.791261158487846,52.2078,19.913478986355088,-2.9525000000000006,-2.8932600000000006,-4.34001,63.3483,44.6602,92.3682,79.698,58.778,110.0916,88.5555,66.7037,51.9418,44.4288,105.2756,85.2773,63.8347,89.448,161.1887,20.1205,77.8918,58.2734,76.6836,55.5061,46.0943,92.8533,71.1894,180.3946,51.2881,43.2154,83.9271,63.4964,56.8631,89.8458,160.2396,20.5226,80.5496,59.509,54.3936,35.4538,31.133,178.0903,90.4706,150.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
52.8118,52.4621,52.9469,62.1166,56.3186,41.2934,0,0,60.83575,15.839606753343256,77.47359,19.929553791401787,80.56969999999995,22.24036588435493,85.88917142857143,18.724248991589572,67.36655999999999,27.327954202757354,-2.2861666666666687,7.305879999999999,-2.33245,77.1051,63.3483,44.6602,103.2331,79.698,58.778,110.0916,88.5555,70.2176,51.9418,44.4288,105.2756,85.2773,63.8347,89.448,161.1887,104.5362,77.8918,58.2734,76.6836,55.5061,46.0943,92.8533,71.1894,68.5253,51.2881,43.2154,83.9271,63.4964,56.8631,89.8458,160.2396,106.9268,80.5496,59.509,54.3936,35.4538,31.133,178.0903,90.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False
65.8769,64.9955,66.8556,81.1865,76.948,50.6571,0,0,60.91637999999999,15.791642393916314,76.03946666666667,20.10984419297537,78.46439999999997,25.407969949800748,79.93171428571429,22.000141226624496,68.53448,25.699385009995925,-2.1052999999999997,-7.218679999999999,0.08063000000000002,52.8118,77.1051,63.3483,52.4621,103.2331,79.698,58.778,110.0916,52.9469,70.2176,51.9418,44.4288,105.2756,85.2773,63.8347,89.448,62.1166,104.5362,77.8918,58.2734,76.6836,55.5061,46.0943,92.8533,56.3186,68.5253,51.2881,43.2154,83.9271,63.4964,56.8631,89.8458,41.2934,106.9268,80.5496,59.509,54.3936,35.4538,31.133,178.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False
84.0435,86.0169,87.1845,110.292,101.3037,59.4115,0,0,62.69487,15.176354030607433,75.02741666666665,19.820159249753086,73.56356666666663,26.447730243885005,79.68768571428572,22.180060751301443,67.78718,26.261556987391344,-4.9008333333333285,-9.019219999999999,1.7784900000000008,65.8769,52.8118,77.1051,64.9955,52.4621,103.2331,79.698,58.778,66.8556,52.9469,70.2176,51.9418,44.4288,105.2756,85.2773,63.8347,81.1865,62.1166,104.5362,77.8918,58.2734,76.6836,55.5061,46.0943,76.948,56.3186,68.5253,51.2881,43.2154,83.9271,63.4964,56.8631,50.6571,41.2934,106.9268,80.5496,59.509,54.3936,35.4538,31.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False
39.7072,54.2738,29.6804,29.2564,29.0569,58.7083,0,0,66.28208000000001,15.595752844768699,76.46249000000002,18.803312368365006,67.8248333333333,16.955382510970022,79.32502857142858,22.031155028861026,67.76768,26.269275550098506,-5.738733333333329,5.447780000000002,3.58721,84.0435,65.8769,52.8118,86.0169,64.9955,52.4621,103.2331,79.698,87.1845,66.8556,52.9469,70.2176,51.9418,44.4288,105.2756,85.2773,110.292,81.1865,62.1166,104.5362,77.8918,58.2734,76.6836,55.5061,101.3037,76.948,56.3186,68.5253,51.2881,43.2154,83.9271,63.4964,59.4115,50.6571,41.2934,106.9268,80.5496,59.509,54.3936,35.4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True
54.5425,75.3498,50.0736,41.6997,39.8822,80.9489,0,0,65.15655000000001,17.152628884955224,75.86048333333333,19.690663564519355,68.42873333333331,16.14764434037697,71.35105714285714,18.92143116722895,63.399420000000006,25.414492723975503,0.6039000000000007,-5.084839999999998,-1.12553,39.7072,84.0435,65.8769,54.2738,86.0169,64.9955,52.4621,103.2331,29.6804,87.1845,66.8556,52.9469,70.2176,51.9418,44.4288,105.2756,29.2564,110.292,81.1865,62.1166,104.5362,77.8918,58.2734,76.6836,29.0569,101.3037,76.948,56.3186,68.5253,51.2881,43.2154,83.9271,58.7083,59.4115,50.6571,41.2934,106.9268,80.5496,59.509,54.3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True
86.0472,121.2649,68.9784,49.5382,60.1573,99.4144,0,0,64.98545,17.259506575234294,75.06668666666666,20.06306276312407,71.88016666666664,16.153478449031013,73.71845714285715,18.10524529750564,58.20384,14.679636768258417,3.451433333333332,-5.576659999999999,-0.17110000000000056,54.5425,39.7072,84.0435,75.3498,54.2738,86.0169,64.9955,52.4621,50.0736,29.6804,87.1845,66.8556,52.9469,70.2176,51.9418,44.4288,41.6997,29.2564,110.292,81.1865,62.1166,104.5362,77.8918,58.2734,39.8822,29.0569,101.3037,76.948,56.3186,68.5253,51.2881,43.2154,80.9489,58.7083,59.4115,50.6571,41.2934,106.9268,80.5496,59.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False
58.001,45.3455,38.6673,33.9987,40.1267,29.7828,0,0,66.05109,18.272581838277684,75.25247666666665,20.14051555737889,83.62949999999996,34.25444414773037,79.65658571428573,25.64137003219776,69.82804,19.99189891501062,11.74933333333333,13.760559999999998,1.0656400000000006,86.0472,54.5425,39.7072,121.2649,75.3498,54.2738,86.0169,64.9955,68.9784,50.0736,29.6804,87.1845,66.8556,52.9469,70.2176,51.9418,49.5382,41.6997,29.2564,110.292,81.1865,62.1166,104.5362,77.8918,60.1573,39.8822,29.0569,101.3037,76.948,56.3186,68.5253,51.2881,99.4144,80.9489,58.7083,59.4115,50.6571,41.2934,106.9268,80.5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False
77.5637,85.4009,60.9824,52.7349,61.6845,70.6364,0,0,62.614369999999994,15.843289676638815,74.55710666666667,20.37040493906126,80.65339999999996,38.23656566442622,71.38692857142858,26.10098055301831,65.65317999999999,26.209030480866765,-2.9761,-3.930000000000001,-3.43672,58.001,86.0472,54.5425,45.3455,121.2649,75.3498,54.2738,86.0169,38.6673,68.9784,50.0736,29.6804,87.1845,66.8556,52.9469,70.2176,33.9987,49.5382,41.6997,29.2564,110.292,81.1865,62.1166,104.5362,40.1267,60.1573,39.8822,29.0569,101.3037,76.948,56.3186,68.5253,29.7828,99.4144,80.9489,58.7083,59.4115,50.6571,41.2934,106.9268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False
35.8265,25.1497,42.2067,26.5167,40.2394,24.8708,0,0,65.90472,15.099502073600528,74.58031666666666,20.373524495862366,84.00376666666664,37.978978530936196,76.09247142857144,25.0692854527017,67.89815999999999,26.02079625670596,3.350366666666664,-0.12320000000000278,3.290349999999999,77.5637,58.001,86.0472,85.4009,45.3455,121.2649,75.3498,54.2738,60.9824,38.6673,68.9784,50.0736,29.6804,87.1845,66.8556,52.9469,52.7349,33.9987,49.5382,41.6997,29.2564,110.292,81.1865,62.1166,61.6845,40.1267,60.1573,39.8822,29.0569,101.3037,76.948,56.3186,70.6364,29.7828,99.4144,80.9489,58.7083,59.4115,50.6571,41.2934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False
75.927,83.8195,51.0157,53.3662,50.2623,64.3231,0,0,63.15254,17.871062125570514,73.09597000000001,21.527628880710918,51.96536666666663,30.666247755036864,70.4002142857143,31.664978248659633,61.13065999999999,32.581560167647034,-32.0384,-5.824820000000001,-2.75218,35.8265,77.5637,58.001,25.1497,85.4009,45.3455,121.2649,75.3498,42.2067,60.9824,38.6673,68.9784,50.0736,29.6804,87.1845,66.8556,26.5167,52.7349,33.9987,49.5382,41.6997,29.2564,110.292,81.1865,40.2394,61.6845,40.1267,60.1573,39.8822,29.0569,101.3037,76.948,24.8708,70.6364,29.7828,99.4144,80.9489,58.7083,59.4115,50.6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False
44.7322,66.8512,32.8296,40.1852,35.3119,46.2444,0,0,63.03473,17.77247515820464,72.90866000000001,21.4759524329856,64.79003333333331,34.338640429890454,70.08630000000001,31.49479228396327,57.805499999999995,30.85602794900867,12.824666666666667,1.6939400000000007,-0.11780999999999864,75.927,35.8265,77.5637,83.8195,25.1497,85.4009,45.3455,121.2649,51.0157,42.2067,60.9824,38.6673,68.9784,50.0736,29.6804,87.1845,53.3662,26.5167,52.7349,33.9987,49.5382,41.6997,29.2564,110.292,50.2623,40.2394,61.6845,40.1267,60.1573,39.8822,29.0569,101.3037,64.3231,24.8708,70.6364,29.7828,99.4144,80.9489,58.7083,59.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False,False,False
61.1154,84.175,48.5549,60.2245,49.3109,60.9857,0,0,62.22677,18.45924692168313,71.74846666666667,22.03826041885324,58.60679999999997,30.19128941482911,71.88307142857144,30.793299186820505,47.171499999999995,20.281312440027286,-6.183233333333329,-10.882739999999998,-0.8079599999999999,44.7322,75.927,35.8265,66.8512,83.8195,25.1497,85.4009,45.3455,32.8296,51.0157,42.2067,60.9824,38.6673,68.9784,50.0736,29.6804,40.1852,53.3662,26.5167,52.7349,33.9987,49.5382,41.6997,29.2564,35.3119,50.2623,40.2394,61.6845,40.1267,60.1573,39.8822,29.0569,46.2444,64.3231,24.8708,70.6364,29.7828,99.4144,80.9489,58.7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False
79.9837,120.0445,78.5258,93.9507,81.9019,71.4427,0,0,61.75061999999999,18.415991475635195,71.13410333333334,22.070260360689158,78.28189999999996,9.900872281267826,73.14381428571429,31.13762633323369,53.41207999999999,18.29663614867511,19.6751,7.765899999999999,-0.4761500000000005,61.1154,44.7322,75.927,84.175,66.8512,83.8195,25.1497,85.4009,48.5549,32.8296,51.0157,42.2067,60.9824,38.6673,68.9784,50.0736,60.2245,40.1852,53.3662,26.5167,52.7349,33.9987,49.5382,41.6997,49.3109,35.3119,50.2623,40.2394,61.6845,40.1267,60.1573,39.8822,60.9857,46.2444,64.3231,24.8708,70.6364,29.7828,99.4144,80.9489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False,False
40.1841,31.2307,36.052,48.4466,69.9579,54.6464,0,0,61.34463999999999,17.90767429612237,71.12300333333333,22.065566061321388,90.35689999999998,27.13012544994919,72.96947142857144,30.82513396600855,53.57334000000001,18.48894001566896,12.074999999999998,6.928720000000001,-0.40597999999999956,79.9837,61.1154,44.7322,120.0445,84.175,66.8512,83.8195,25.1497,78.5258,48.5549,32.8296,51.0157,42.2067,60.9824,38.6673,68.9784,93.9507,60.2245,40.1852,53.3662,26.5167,52.7349,33.9987,49.5382,81.9019,49.3109,35.3119,50.2623,40.2394,61.6845,40.1267,60.1573,71.4427,60.9857,46.2444,64.3231,24.8708,70.6364,29.7828,99.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False
